Percentual da área queimada,Área Queimada,Calcário calcítico,Calcário dolomítico,Gesso,Ureia,Fosfato Monoamônico (MAP),Fosfato Monoamônico (MAP),Fosfato diamônico (DAP),Fosfato diamônico (DAP),Nitrato de amônio,Solução de nitrato de amônio e ureia (UAN),Amônia anidra,Sulfato de amônio,Nitrato de amônio e cálcio (CAN),Superfosfato simples (SSP),Superfosfato triplo (TSP),Cloreto de potássio (KCl),Outros,Outros,Outros,Vinhaça,Concentração de N,Torta de Filtro (base úmida),Concentração de N,Cinzas e fuligem (base úmida),Concentração de N,Outros,Concentração de N,Outros,Concentração de N,Diesel - B10,Diesel - B11,Diesel - B15,Diesel - BX,Teor de biodiesel na mistura,Diesel - B20,Diesel - B30,Biodiesel - B100,Gasolina C,Etanol hidratado,Biometano de terceiros,Biometano próprio,Eletricidade da rede - mix médio,Eletricidade - PCH,Eletricidade - biomassa,Eletricidade - eólica,Eletricidade - solar,IC
5.220617947,0,0.5195141325,11.43164518,4.207907525,0.1467981755,0.08514938268,0.3396148635,0,0.01307551067,0.4006177828,0.0692573706,0,0.01657791611,0,0.02890752782,0.03412815411,0.7651106132,0.3223464559,0.1069851661,0,748.6105258,0.4629177065,46.29161256,2.989059588,14.6772121,0,11.67937023,0,0,0,1.508287869,0.4773370982,0,0.7635089169,0,0,0,0,0,0.4140690443,0,0,0.1200999808,0,0,0,0,21.32
6.178592257,0,0.6121891462,12.24292881,4.662783154,0.1213191022,0.08042344206,0.3797515575,0,0.006454352342,0.5695883356,0,0,0.01675603379,0,0.07686209193,0.02332217515,0.575579044,0.3025219868,0.323623836,0.5160958854,944.108211,0.6639428804,82.52319331,2.878811812,5.492922913,0,0.06669567359,0,0,0,1.602998464,0.8898873913,0,0.932981701,0,0,0,0,0,0.2442955139,0,0,0.4497446105,0,0,0,0,25.42
3.772293168,0,0.9437065131,10.05463078,4.175784253,0.1170482838,0.08090485166,0.2498166236,0,0.02143512033,0.3933787221,0,0,0.05451814186,0,0.02773628954,0.01474405046,0.3578276292,0.3401846351,0.3871484169,0.07862109013,777.5241522,0.3591777041,55.03042079,2.597799856,11.32600798,0,5.646877797,0,0,0,1.707012908,0,0,0.5919407374,0,0,0,0,0,0.2863078221,0,0,0,0,0,0,0,19.32
3.261411954,0,0,14.1774426,4.840380569,0.395550467,0.09973267947,0.6069775234,0,0,0.4701507694,0.08182961308,0,0.08060790347,0,0.04990668401,0.01938007241,0.7659893908,0.2385891649,0.3604295453,0.3299992257,1023.404888,0.568896145,68.51003399,2.303358142,8.264533694,0,1.536535465,0,0,0,2.663544178,0.2758609248,0,1.776810828,0,0,0,0,0,0.1922360358,0,0,0,0,0,0,0,31.31
4.276842545,0,0,13.94084925,4.237793656,0.2113876609,0.1051428291,0.1860804587,0,0.01297086386,0.2468963307,0.03002428611,0,0.1016567439,0,0.04676578293,0.03073415395,0.1691658935,0.005300759844,0.09072574669,0.05467102275,1041.821299,0,55.61053514,3.099283212,13.34545614,0,0,0,0,0,3.336236729,0.5042042737,0,1.64335151,0,0,0,0,0,0.274684474,0,0,0,0,0,0,0,27.97
2.010639232,0,0.3081902703,11.5534514,5.511853084,0.2748922772,0.1172513886,0.3412377134,0,0.005891317959,0.2035048654,0.001514513971,0,0.07303419119,0,0.01128161754,0.02124918312,0.5378473594,0.1743542582,0.262692559,0.5854087117,830.3595442,0.8366843762,56.8670338,2.803540988,13.4154612,0,4.850042427,0,0,0,1.815262052,1.025053073,0,1.407118131,0,0,0,0,0,0.2718556263,0,0,0.07450689802,0,0,0,0,24.54
3.436033252,0,0.4776821613,9.542137791,4.517542567,0.1874176367,0.08287685911,0.3178085348,0,0.01177728666,0.6140093036,0.05263779652,0,0.1343156326,0,0.03726417309,0.01839523374,0.3926181215,0.1480175211,0.1037121972,0.01662536927,915.585347,0,7.437297521,2.361469244,8.474509305,0,9.737041333,0,0,0,2.510698772,0.6137437014,0,1.588484251,0,0,0,0,0,0.102464867,0,0,0.09796635424,0,0,0,0,27.47
4.003332087,0,0.03332714585,9.920561221,1.904078594,0.1519757141,0.1132484096,0.4082233879,0,0,0.5759656073,0,0,0,0,0.07457159362,0.01321885222,0.7518494846,0.05090259043,0.3410367207,0.1622308711,807.0509689,0.448649696,27.99407853,2.700333359,13.25712035,0,2.438485403,0,0,0,0.8785452468,0,0,0.9457266577,0,0,0,0,0,0.1878151513,0,0,0.01903360615,0,0,0,0,18.71
4.724637246,0,0,13.31878768,5.288965053,0.2517850231,0.09481708391,0.2538302846,0,0.006691159342,0.5015017587,0,0,0.1420594501,0,0.06204915486,0.01597782543,0.6616333695,0.4029181158,0.1356229955,0.1167163278,397.7299771,0.6943574509,27.05225444,2.591953045,8.20890824,0,7.205857926,0,0,0,0.9031887443,0.7370153949,0,1.376036254,0,0,0,0,0,0.1718348614,0,0,0.1802302494,0,0,0,0,24.37
4.037309093,0,0.3806786768,15.55588214,5.640313816,0.1839894297,0.08932072237,0.3109720683,0,0.01047442728,0.2811264067,0.01446393936,0,0.0541877667,0,0.02818489178,0.009379546885,0.7003176295,0.1074963823,0.04101434053,0.422265261,765.4922031,0.406598034,32.47213517,3.093698477,0,0,1.692709214,0,0,0,1.787742461,0.9580607642,0,0.8425584212,0,0,0,0,0,0.3223433896,0,0,0,0,0,0,0,23.97
7.676344285,0,0.4177357367,13.68461916,3.080480025,0.1232821496,0.08372173509,0.6418191127,0,0,0.5482278276,0.01895776598,0,0.0427773884,0,0.03740337392,0.02083522921,0.3096975528,0.1434066203,0.6313844179,0.5628968228,1046.478504,0.9090094456,41.34671828,2.564714275,11.7477027,0,16.43262067,0,0,0,2.465191247,0.2957990477,0,1.898747047,0,0,0,0,0,0.1815760867,0,0,0.1402913673,0,0,0,0,30.26
2.388235219,0,0.01067848801,8.897054295,6.74354981,0.2703619871,0.06144033504,0.5103234734,0,0.007505384799,0.3439519929,0.003236266613,0,0.1053757402,0,0.05484610765,0.02576273209,0.7482878588,0.3781994731,0.3733706861,0.07872701192,1261.948698,0.3404510886,78.06340512,2.803265624,0.4870311886,0,0,0,0,0,2.566514398,0,0,1.544448102,0,0,0,0,0,0.2450410187,0,0,0.09549246863,0,0,0,0,24.89
5.606593728,0,0,8.178088962,4.871374841,0,0.1135121432,0.3954335711,0,0.01030398722,0.1171723595,0.011602252,0,0.0717831587,0,0.004394658436,0.01087574499,0.9623555449,0.4091804706,0.2232306471,0.1208986668,597.5622439,0.3970178025,46.87975713,2.912981162,12.70002738,0,5.003892501,0,0,0,2.756314262,1.103936702,0,0.9159887304,0,0,0,0,0,0.1003031871,0,0,0.1576517306,0,0,0,0,22.81
4.529449571,0,0.3831446465,14.233756,4.29638573,0.3221362269,0.06716292803,0.4622103143,0,0.01829900447,0.7590262392,0,0,0.08915228209,0,0.05035780236,0.01048118682,0.7612352088,0.2115237705,0.3085560174,0.2307895664,339.9311508,0.3635402933,41.78158808,2.965709289,9.149291898,0,1.991018282,0,0,0,2.333844447,0.007993514143,0,1.520914093,0,0,0,0,0,0.1316140445,0,0,0,0,0,0,0,29.98
5.45888383,0,0.7689739099,11.99811134,5.087551764,0.2336198902,0.1512561218,0.3861240432,0,0,0.5908356279,0.03030538926,0,0.1155282751,0,0.04594618403,0.02179126892,1.059012437,0.3872722588,0.5817520303,0.3349061469,924.6173225,0.4041788418,44.03097739,3.195708009,11.53241871,0,8.288041499,0,0,0,2.967862247,0.9396724326,0,0.7087615239,0,0,0,0,0,0.1765616631,0,0,0.210939114,0,0,0,0,30.97
4.622379848,0,0,10.81169605,5.595319736,0.5132060706,0.09724815904,0.3766372694,0,0.008164661569,0.592348196,0.05450854313,0,0.06321566645,0,0.08470512558,0.004416017304,0.581142523,0.323517191,0.3110402602,0.1097000748,441.1420624,0.4283682266,3.108064325,3.040083143,14.8255209,0,7.370796005,0,0,0,2.978984486,0.8392818393,0,1.303025433,0,0,0,0,0,0.1825032698,0,0,0.007132028938,0,0,0,0,31.66
5.391568567,0,0.3774806335,10.94583964,5.695041607,0.1629334301,0.02680971321,0.5159430849,0,0.009170495816,0.6776685565,0,0,0.01130993863,0,0.02290075136,0.02328802064,0.5018734912,0.3844097272,0.1902492477,0.4070966059,726.8139875,0.6938006757,35.44592465,3.281714194,5.256395598,0,0,0,0,0,2.270236234,0.8295432031,0,0.9924767535,0,0,0,0,0,0.3710287519,0,0,0,0,0,0,0,27.39
3.337282798,0,0.2034509166,15.5319972,4.61611646,0.2650843316,0.01507707328,0.4924536042,0,0.01867068568,0,0.01131634519,0,0.07862411103,0,0.09571482931,0.02239359363,0.1610464071,0.1735109023,0.2845396465,0.2227480467,996.4161643,0.3368845764,76.67387537,2.935178866,5.103454108,0,2.683748879,0,0,0,3.001405671,1.31155748,0,0.6451239383,0,0,0,0,0,0.3308534624,0,0,0,0,0,0,0,26.59
1.545780182,0,0,12.96736583,5.288525268,0.1684407553,0.05220991327,0.3463923872,0,0,0.2173680788,0.07110937632,0,0.02515502508,0,0.03529961484,0.02188936837,0.7390928472,0,0.2873820952,0.07318146925,961.3696908,0.2112203861,7.276698154,2.634558515,13.93930576,0,18.81939323,0,0,0,2.888891665,0.9147164077,0,1.137047833,0,0,0,0,0,0.2141093747,0,0,0.06204302596,0,0,0,0,26.18
4.151937328,0,0,12.82736691,5.731451252,0,0.01747341427,0.4048593051,0,0.01503922247,0.4191746637,0,0,0.04166435088,0,0.05196493877,0.01806941508,0.6716465325,0.1369786983,0.426299777,0.2639259035,1179.261075,0.6270939695,72.98931361,3.113907507,12.86132313,0,14.34166116,0,0,0,3.065045259,0.4192492387,0,2.416072136,0,0,0,0,0,0.1991778397,0,0,0,0,0,0,0,30.52
4.697960492,0,1.028540403,8.55282279,4.966366324,0.3081229823,0.08162530276,0.36555212,0,0.01068927986,0.07318093624,0.009205035675,0,0.05303345228,0,0.02356404001,0.01714004095,0.4862608237,0.3734685299,0.1071715889,0,630.8102139,0.5938208657,60.38262875,2.633949617,13.07716333,0,5.212121043,0,0,0,2.100105534,1.102418558,0,2.576501754,0,0,0,0,0,0.2084814227,0,0,0.6738981632,0,0,0,0,27.14
6.723480632,0,0.308564948,11.8235895,4.997785166,0.1127098168,0.08014932084,0.350272559,0,0.002729848866,0.5368254714,0.07917936666,0,0.06063754836,0,0.06733099307,0.008140799451,0.6393701073,0.3762699735,0.1625661252,0.2804263971,856.6111372,0.1582881748,36.81015303,2.799943726,11.34219,0,9.717791049,0,0,0,2.292519191,0.5084532101,0,1.757461403,0,0,0,0,0,0.3665845201,0,0,0.4376542006,0,0,0,0,28.42
3.625334358,0,0.5570399086,11.35750825,6.290669001,0.04818536715,0.08616440997,0.09249273602,0,0.006332716473,0.4459999329,0.05919677085,0,0.06518236439,0,0.04905568875,0.008147713275,0.320199682,0.2434351964,0.1390750065,0.1428319532,851.1709402,0.204304496,58.22597673,2.759665275,12.41023189,0,14.72592014,0,0,0,2.288314761,0.5274197998,0,0.4039978552,0,0,0,0,0,0.339483883,0,0,0.374141298,0,0,0,0,21.82
4.197386973,0,0.4242096514,14.26362752,6.857547247,0.3870072004,0.05568599215,0.3672248757,0,0.005592446789,0.4895807118,0.07415888249,0,0.09106870449,0,0,0.006477881458,0.487122484,0.2246058843,0.09000388232,0.256448403,1143.47459,0.8822116863,58.32610539,2.922490068,19.2084673,0,9.313776364,0,0,0,1.893609988,0.4811991427,0,2.445020105,0,0,0,0,0,0.3329267198,0,0,0,0,0,0,0,30.58
0.3971597158,0,0.9220805015,7.451828197,5.88955188,0.2776606922,0.07642070094,0.5230836104,0,0.01388733586,0.501935847,0.05963954561,0,0.07390611959,0,0.05697369532,0.02051089347,0.7588532657,0.3590175233,0.4938392901,0.003867364744,659.8134304,0.4598019323,75.28347077,2.714628416,16.09645974,0,4.395338284,0,0,0,3.626310315,0.433218487,0,1.382313838,0,0,0,0,0,0.2361586874,0,0,0.0714561688,0,0,0,0,30.25
3.709578455,0,0,10.07029338,2.858974309,0.1522505848,0.04834592883,0.4271145116,0,0.007112887002,0.3477777806,0,0,0.09683020708,0,0.04751795505,0.01134764023,0.8346145294,0.2083988331,0.4190355646,0.2238051117,859.1135587,0.06485467359,47.12713203,2.929610586,4.906802914,0,7.474201398,0,0,0,2.398932663,0.5555767585,0,0.7050738629,0,0,0,0,0,0.2720701855,0,0,0,0,0,0,0,22.83
2.438124223,0,0.1674547332,12.8424326,5.921975016,0.1425323217,0.04538615776,0.4237854291,0,0.02397002089,0.3441333878,0.06988016443,0,0.01847508695,0,0.0452246272,0.01813056554,0.7884549972,0.2309104229,0.2689465793,0.01106625427,1071.232168,0.1798262968,27.68072369,2.224924718,6.684397715,0,11.96615542,0,0,0,2.327134136,0.5660141951,0,0.9105643696,0,0,0,0,0,0.4274516748,0,0,0.2881443798,0,0,0,0,24.65
3.79438352,0,0.4492619855,15.04814792,6.398138349,0.2062155861,0.1195252085,0.09831566193,0,0,0.2311299906,0.07512260161,0,0.04530038664,0,0.08444896136,0.02499383953,1.133475978,0.1933114849,0.2038561474,0.177423572,1035.910747,0.5373541033,0,2.280802251,9.572499792,0,14.85138559,0,0,0,3.146782891,0.6429664154,0,0,0,0,0,0,0,0.2583680214,0,0,0.1167771429,0,0,0,0,24.83
5.712846705,0,0.2145802479,10.30866529,5.724180239,0.3226939789,0.1132895155,0.5520652599,0,0.0006181771749,0,0,0,0.03576109319,0,0.07861488392,0.01296069727,0.6326029639,0.08455586855,0.3381120387,0,953.2731627,0.1483427464,85.22540974,2.846403745,8.277500441,0,6.955317272,0,0,0,2.75848819,0.6968072401,0,2.289810751,0,0,0,0,0,0.09629866186,0,0,0.2724441676,0,0,0,0,27.04
4.267240376,0,0,11.15836644,6.088941424,0.4126647526,0.142496431,0.3484464378,0,0.01675238493,0.4459906237,0.01850997326,0,0.0267856079,0,0.0013713114,0.03474344671,0.3371715816,0.07079189963,0.02290938874,0.3035362311,719.847155,0.4250139347,56.59807879,2.968397506,6.760381349,0,15.44408415,0,0,0,2.278662999,0.6234762522,0,1.955355033,0,0,0,0,0,0.2957763946,0,0,0.1824788084,0,0,0,0,27.76
5.183182864,0,0.3573941198,12.27102651,6.753112541,0.3706138162,0.02323723643,0.4463564533,0,0.01261336391,0.3862173338,0.01621875153,0,0,0,0.03281149415,0.009168402336,0.6814546726,0.4390336492,0.4425564456,0.2313377173,902.1684155,0.4391997623,59.07929038,2.568812628,2.26380443,0,0.6044638274,0,0,0,2.991309972,0.9077895385,0,1.371432094,0,0,0,0,0,0.2426299605,0,0,0.03226020944,0,0,0,0,30.88
3.858344364,0,0.5545034486,14.7214558,4.017982619,0.1170848184,0.109251537,0.6405159509,0,0.01540557868,0.3458391159,0.04925114565,0,0.005934700511,0,0.06919224033,0.008832061798,0.4667141038,0.3579914721,0.3100518688,0.0797570624,832.7059522,0.9822518748,23.45571648,3.403056806,12.70932157,0,1.898952149,0,0,0,2.266754831,0.7127594695,0,1.034197967,0,0,0,0,0,0.4438132855,0,0,0.07902074772,0,0,0,0,27.13
6.097069582,0,0.5632676467,11.25537895,5.458798493,0.4634294949,0.1042072608,0.3074574671,0,0,0.547739513,0.01487583626,0,0.03999402612,0,0.02936285522,0.03448141626,0.7698569357,0.2098876788,0.02524721774,0.07908034866,584.9825061,0.342756854,77.6400421,2.83957274,7.140445903,0,0,0,0,0,1.910451458,0.6167499952,0,1.44772132,0,0,0,0,0,0.3159672645,0,0,0.1052984551,0,0,0,0,26.87
5.243865688,0,0,12.7216698,5.343815397,0.4849254943,0.04303103904,0.2225761704,0,0.02544450501,0.5000454977,0.04002245897,0,0.1030797999,0,0.09183333658,0.02771544167,0.6167782914,0.420434525,0.04589910864,0.3420285454,131.7808308,0.5624880172,30.24781455,2.894121071,9.664406829,0,4.040848806,0,0,0,2.209865951,1.458436185,0,2.489358755,0,0,0,0,0,0.4547575346,0,0,0.07992069312,0,0,0,0,34.46
5.501782781,0,0.02194024018,11.47984626,4.615088899,0.1395358237,0.09697424967,0.4112375941,0,0.009478641044,0.1001491037,0,0,0.06373455606,0,0.0271904565,0.02306748126,0.764472863,0,0.3168888147,0.221913841,677.465841,0.4926323705,32.01109478,2.755818447,5.068948231,0,6.644859266,0,0,0,2.436235613,0.4839889395,0,1.675233798,0,0,0,0,0,0.3987484534,0,0,0,0,0,0,0,23.51
4.213315279,0,0.1173402112,14.06019595,5.512963418,0.2554399919,0.09506859946,0.2959921946,0,0,0.1125787671,0.04114887745,0,0.09083207136,0,0,0.0260495325,0.5283729006,0.116777199,0.3388562447,0.4507465776,928.2113531,0.843463407,28.08098852,2.676239854,3.870688345,0,14.76454082,0,0,0,3.13745686,0.6557999844,0,1.102589507,0,0,0,0,0,0.3712011514,0,0,0.2761801876,0,0,0,0,26.75
4.341979154,0,0.02791393947,15.24821709,6.832837585,0.2892066336,0.1083415525,0.3854504395,0,0.00884914268,0.1349017887,0.03143104703,0,0.0472379824,0,0.01903133503,0.02562178565,0.7670004291,0.1198529838,0.2258197214,0.3739342935,868.3807852,0.1413657483,25.15625499,2.812399906,8.007813622,0,0,0,0,0,2.66977561,0,0,1.231618368,0,0,0,0,0,0.05382351331,0,0,0.4798544814,0,0,0,0,24.79
4.363498086,0,0.3133818211,13.0554041,5.056791977,0.2811108736,0.1340174893,0.3458038903,0,0.005929249931,0.4637072816,0,0,0.05897286455,0,0.02924590078,0.02801281254,0.1470163064,0.3382237145,0.2049891447,0.05848523057,534.4742959,0.1092342773,36.47227144,2.883336894,4.170276925,0,1.214116008,0,0,0,1.596571965,0.7986831994,0,1.18568672,0,0,0,0,0,0.3642890713,0,0,0.2683420195,0,0,0,0,25.59
5.20990519,0,0,9.558312284,5.633731295,0.05005127289,0.1516087863,0.326732085,0,0,0.9389218188,0.02216417912,0,0.09280226891,0,0.09954999799,0.01449532918,0.8568482892,0.1904962025,0,0.08536225009,1333.058334,0.8004713947,15.90045499,2.977262551,9.953797127,0,0,0,0,0,2.211424061,0.9608618147,0,0.3709434582,0,0,0,0,0,0.02655963581,0,0,0.3776615424,0,0,0,0,25.89
2.781216034,0,0.3142408899,10.69668226,6.067083136,0.1915353312,0.1067964207,0.3627017885,0,0.01644388746,0.4622683318,0.07542055689,0,0.06376753865,0,0,0.006514217421,0.608832288,0.1518341916,0.4300600733,0.4723650178,765.2514291,0.5832058855,0,3.181745604,18.11769432,0,0.8945799872,0,0,0,1.094284221,0.5921880368,0,0.8924130173,0,0,0,0,0,0.1911683828,0,0,0.1415886233,0,0,0,0,21.58
5.570686555,0,0,14.43228984,3.925503966,0.1427200268,0.08692253612,0.3748811186,0,0,0.2585583789,0,0,0.1177565156,0,0.009581672556,0.02646658083,0.8410415012,0.1665517087,0,0.1141454839,743.3422016,0.6176114228,0,2.968498016,7.397821405,0,0,0,0,0,4.097731559,0.2040313207,0,0.8602166997,0,0,0,0,0,0.2599085164,0,0,0,0,0,0,0,27.52
0.1387869223,0,0.1451131357,12.21426965,5.171860051,0.4477047818,0.03768168425,0.4325340732,0,0.01117614543,0.5050804519,0.05109879035,0,0.08253595621,0,0.07713180078,0.03137156417,0.4006462354,0.2621046714,0.1292479398,0,479.1892013,0.5629850499,46.68344492,2.876571001,15.86453536,0,0,0,0,0,2.795660461,0.7761616956,0,0.8076674189,0,0,0,0,0,0.2733261481,0,0,0.262043961,0,0,0,0,28.39
2.746467168,0,0.2717323533,15.63956576,4.834768498,0.08683688461,0.04376252126,0.4752206666,0,0,0.1789945566,0,0,0.1099895212,0,0.01669530727,0.01860322472,0.5319877275,0.3316506789,0.02300130006,0.004284429924,611.2874549,0.4646584012,17.71274619,2.102800838,3.192026059,0,0,0,0,0,2.649869351,0.1454606879,0,1.395867418,0,0,0,0,0,0.193629166,0,0,0.5024056733,0,0,0,0,25.14
3.256304423,0,1.117141444,10.48082837,5.36986089,0.3672463404,0.09788216638,0.4801102058,0,0.01898412576,0,0.06753653311,0,0.009529116267,0,0.1090219774,0.02888977626,0.7271986839,0.3956412931,0.2284474081,0,185.4416047,0.4576586025,57.50520527,2.744744194,11.61198473,0,8.310349097,0,0,0,2.61368514,0.9837407167,0,1.650017416,0,0,0,0,0,0.1858828563,0,0,0.04314578686,0,0,0,0,27.23
3.909419024,0,0,11.80099996,5.967993552,0.4092350946,0.1371669976,0.6052069594,0,0,0.8182586364,0,0,0.0485012693,0,0,0.01237549816,0.6805391552,0.3514134786,0.2875067949,0,773.1658011,0.595855898,145.9654516,2.9454744,7.890614615,0,0,0,0,0,2.838561997,0.4064402318,0,2.434722643,0,0,0,0,0,0.1394627334,0,0,0.5439029099,0,0,0,0,35.5
2.827009238,0,0,14.64472835,5.413180125,0.3784686375,0.04549843582,0.3419298236,0,0,0.3935570856,0.02008810364,0,0.1509503356,0,0.03637933942,0.04394009843,1.068131917,0.1535231137,0.06136473143,0.3638763219,582.0154957,0.5220970546,66.12960731,2.604248623,8.727517914,0,0,0,0,0,2.525394605,0.8494051488,0,0.8783235158,0,0,0,0,0,0.1389646697,0,0,0.23830469,0,0,0,0,27.66
2.712329015,0,0.3631097139,9.53682821,4.764073552,0.2953260475,0.1036818436,0.5143465494,0,0.009106996901,0.4462303188,0.03523103591,0,0.09406203988,0,0.08206665532,0.01772326775,0.8286933177,0,0.07605858074,0.2858961275,814.7473566,0.5180548309,0,3.111957921,3.122605079,0,5.316403001,0,0,0,1.479334709,0.5681186125,0,1.613052304,0,0,0,0,0,0.1892625093,0,0,0.330567482,0,0,0,0,23.65
2.410952522,0,0,11.8617609,3.661097962,0.1104318905,0.03766508099,0.2553668723,0,0.0157172466,0.09965741305,0.04927637542,0,0.05142428937,0,0.07341482193,0.01449126,0.2416373893,0.06174455084,0.2190704442,0.3204689677,674.885962,0.6166602714,11.75462358,2.87214941,5.336705964,0,3.822372751,0,0,0,1.972231064,0.7128037434,0,0.1783679808,0,0,0,0,0,0.3043261131,0,0,0.1745664892,0,0,0,0,17.9
6.297157995,0,0.5823760953,12.60818995,4.500676534,0.2802651149,0.06220953337,0.2955481539,0,0.01743246447,0.455158427,0,0,0.04246594085,0,0.03265109964,0.03121341278,0.6028101464,0.03114069347,0.2851436787,0,896.1021789,0.2589257076,53.69551615,2.828738559,18.02178732,0,7.285495261,0,0,0,3.214089889,0.8737962415,0,1.728963593,0,0,0,0,0,0.1631369499,0,0,0,0,0,0,0,31.03
3.076528706,0,0.04594981507,11.26923527,5.09319818,0.4109980766,0.04091585369,0.3326653166,0,0.009936834897,0.4197858639,0.008914670029,0,0.03936612281,0,0.03204706484,0.02237807568,0.6505114132,0.2888774521,0.1972011322,0.3717019447,477.6306703,0.6162444743,0,2.549544821,6.658067678,0,16.5684279,0,0,0,0.6954171327,0.7595160118,0,1.224788836,0,0,0,0,0,0.189165268,0,0,0.0307269222,0,0,0,0,22.06
1.66878223,0,0,12.58036895,4.3603935,0.06721627863,0.1600398555,0.2769084343,0,0.01064571206,0.2243782416,0.03936414493,0,0.06587709958,0,0.002382686054,0.02687567822,0.5383032715,0.3239499377,0.05234827183,0.5233498272,684.4409243,0.1142643703,44.56239106,2.446569984,4.156884819,0,0.8483259702,0,0,0,3.007872782,0.4721595699,0,0.4301524951,0,0,0,0,0,0.2622162365,0,0,0.1718021754,0,0,0,0,23.11
4.624913393,0,0.7528487697,15.14529737,5.37024958,0.005167951948,0.04365807452,0.5271839754,0,0.02912699423,0.9687782089,0,0,0.04554744106,0,0.02445173085,0.03753713727,0.8619405948,0.2463698103,0.1475773311,0,633.194625,0.3803599892,63.31864214,2.750041976,11.40004221,0,12.51233181,0,0,0,2.648994107,0.744790958,0,1.677288489,0,0,0,0,0,0.3634124879,0,0,0.2297262194,0,0,0,0,34.02
4.116936625,0,0.5519661758,11.25305122,3.176682894,0.2692701256,0.08882004076,0.381429768,0,0.006355584093,0.451354632,0.03783037651,0,0.08213558429,0,0,0.02510623908,0.509286389,0.3165823053,0.2632148439,0.5107810056,1066.08372,0.4095821068,32.34598316,2.975636487,11.47273971,0,0,0,0,0,2.897827885,0.2091447654,0,0.3853181289,0,0,0,0,0,0.3186863758,0,0,0.2954304611,0,0,0,0,24.73
6.451154627,0,0.7246955495,11.25658358,4.866692678,0.3117946866,0.03917321591,0.3787679151,0,0.01038788791,0.4148098141,0,0,0.04952341813,0,0.0356649997,0,0.579699405,0,0.2562783552,0.1557117578,1294.103906,0.4968127627,31.69158308,2.802850915,14.90054883,0,0,0,0,0,1.724142791,0.4643888606,0,0.7420745229,0,0,0,0,0,0.3256216193,0,0,0,0,0,0,0,21.57
2.251849651,0,0.4492661982,10.27497406,4.555773998,0.1635027517,0.07974246949,0.4993072178,0,0,0.1170581522,0.0128070337,0,0.1034083395,0,0.0218368855,0.01540338575,0.7243461221,0.1820422713,0.152307357,0.0905243425,1136.289713,0.2442633327,0,3.013438661,10.01766787,0,12.11288368,0,0,0,1.949825898,0.7386698778,0,0.5510106425,0,0,0,0,0,0.1671497541,0,0,0.167551179,0,0,0,0,19.5
4.599175329,0,0.3236408178,15.34720822,3.825110904,0.3234821742,0.06000087766,0.4672960929,0,0,0.4328220596,0.03715540812,0,0.023306597,0,0.07525232346,0.02409684847,0.5408754097,0.2320418679,0.2502145198,0.337411016,979.7821058,0.5031971964,38.85133058,2.657377359,5.430470395,0,6.33922225,0,0,0,2.133012319,0.4758130282,0,1.516896929,0,0,0,0,0,0.2697980844,0,0,0.262343956,0,0,0,0,28.65
4.836357157,0,0.2628927186,14.05800244,5.751656179,0.3201752603,0.05692556239,0.4983327832,0,0,0.4183007393,0,0,0.02324061475,0,0.00833802627,0.00288109189,0.3585615631,0.270386351,0.3759607231,0.2426830353,608.3261663,0.234334302,0,2.694142654,7.568489887,0,7.295209005,0,0,0,2.461038171,0.9541405064,0,0.7347104601,0,0,0,0,0,0.2172275368,0,0,0.2647932178,0,0,0,0,27.64
6.047477896,0,0.0746288347,13.2881771,6.415157903,0.3362398727,0.1527404067,0.2689063913,0,0,0.7905138194,0.01048876854,0,0.03614726873,0,0,0.01672585014,0.8029826309,0.2236419077,0.3687229406,0.1170955901,613.1685214,0.6840408734,0,3.195231344,3.447449215,0,0.6663532526,0,0,0,2.251337401,0.5691364158,0,1.553924003,0,0,0,0,0,0.2152360675,0,0,0.1766037546,0,0,0,0,31.12
2.582371904,0,0.3755322556,11.27754788,3.497319757,0.2019220025,0.06590793301,0.2618292004,0,0.001030470724,0.2528610441,0.006785780923,0,0.06855849488,0,0,0.02757971171,0.03729496804,0.08089820777,0.4371726123,0.4090681558,598.134863,0.05210930938,0,2.287445962,8.387777213,0,9.731464259,0,0,0,2.797142769,0.7090279116,0,1.361068562,0,0,0,0,0,0.1229125902,0,0,0,0,0,0,0,25.76
3.518420238,0,0.4383008781,8.343476543,5.343715221,0.1635865345,0.1460567917,0.4304905999,0,0.004716006689,0.5737185965,0,0,0.05515881141,0,0.03436784799,0.04203833567,0.5143240751,0.2878420689,0.1107922866,0.1557486679,967.1966475,0.5086395979,0,3.022522601,3.427973106,0,10.40480671,0,0,0,1.840774268,0.5851415108,0,1.755760294,0,0,0,0,0,0.0743349404,0,0,0.3990948719,0,0,0,0,25.5
2.31028309,0,0.1248858562,14.58246511,2.911709932,0.0362180729,0.1130482267,0.4302062783,0,0,0.4270539074,0.03781429991,0,0.05336957761,0,0.05821370551,0.01745710286,0.2096604076,0.520781272,0.01728780301,0.08240258079,635.5693517,0.4578134048,2.019974652,3.07890044,6.348015908,0,0,0,0,0,1.554960675,0.2031875161,0,1.335257728,0,0,0,0,0,0.3184335295,0,0,0.2445743235,0,0,0,0,23.94
